"ID","m_road","month","year"
"PR19M0012",0.0144288432576721,"02","2020"
"PR18F0019",0.0468702235169301,"02","2020"
"PR18F0007",0.0431659204114294,"02","2020"
"PR18F0034",0.0383916850982719,"02","2020"
"PR18U0001",0.0297153440866016,"02","2020"
"PR18M0015",0.0434895973818129,"02","2020"
"PR18M0013",0.0278783749865538,"02","2020"
"PR19F0006",0.0515921326732138,"02","2020"
"PR19F0012",0.0161242323404486,"02","2020"
"PR18F0010",0.0449818925024203,"02","2020"
"PR20F0053",0.0217965713461209,"04","2020"
"PR20F0069",0.0206973440506375,"04","2020"
"PR20F0063",0.0217154091027965,"04","2020"
"PR20F0070",0.0205188425544121,"04","2020"
"PR20F0064",0,"04","2020"
"PR20F0073",0.0217379612033418,"04","2020"
"PR20F0059",0.0240871502132763,"04","2020"
"PR20M0015",0.0208501915088741,"04","2020"
"PR20F0061",0,"04","2020"
"PR20F0055",0,"04","2020"
"PR20F0060",0.0185125245005485,"04","2020"
"PR20F0062",0.0182338026649404,"04","2020"
"PR20M0013",0.0200050349750949,"04","2020"
"PR20F0071",0.018207396585775,"04","2020"
"PR20M0016",0.0183956411501322,"04","2020"
"PR20F0074",0.0179910449371527,"04","2020"
"PR20F0052",0.0182338026649404,"04","2020"
"PR20F0072",0.0217672762582942,"04","2020"
"PR20M0011",0.0182615047479912,"04","2020"
"PR20F0066",0.0230260200320081,"04","2020"
"PR20M0014",0,"04","2020"
"PR20F0056",0.0184765603927281,"04","2020"
"PR20F0054",0.018018018018018,"04","2020"
"PR20F0058",0,"04","2020"
"PR20F0051",0.0292364436508581,"04","2020"
"PR20F0050",0.0449641258024492,"04","2020"
"PR20F0013",0.040229418607797,"04","2020"
"PR20F0014",0.0194428662897131,"04","2020"
"PR20F0001",0.0401843284726168,"04","2020"
"PR20M0008",0.042950135764507,"04","2020"
"PR20F0011",0.0263146028911795,"04","2020"
"PR20F0002",0.0499749004984044,"04","2020"
"PR20F0005",0.044316771861682,"04","2020"
"PR20F0008",0.0499721278164392,"04","2020"
"PR20F0007",0.0361709014403625,"04","2020"
"PR20M0004",0.0436562688814941,"04","2020"
"PR20M0002",0.0228821636007265,"04","2020"
"PR20F0006",0.0257013770527284,"04","2020"
"PR20M0005",0.0254895614177051,"04","2020"
"PR20F0004",0.0266494038949129,"04","2020"
"PR20M0007",0.0206164248080416,"04","2020"
"PR20F0017",0.0389578767957146,"04","2020"
"PR20M0001",0.0192587797378217,"04","2020"
"PR20F0018",0.0354859363868373,"04","2020"
"PR20F0015",0.0121378863893834,"04","2020"
"PR20M0006",0.0235205265145385,"04","2020"
"PR20F0021",0.00645555735376095,"04","2020"
"PR20F0024",0.0449007566124683,"04","2020"
"PR20F0030",0.0465330195059925,"04","2020"
"PR20F0020",0.0237902573231915,"04","2020"
"PR20F0023",0,"04","2020"
"PR20F0031",0,"04","2020"
"PR20F0033",0.046501591411771,"04","2020"
"PR20F0026",0.044856233478988,"04","2020"
"PR20U0003",0.0207602812393232,"04","2020"
"PR20F0041",0.0261162062963865,"04","2020"
"PR20F0039",0.0189590878123992,"04","2020"
"PR20F0037",0.0284338392446501,"04","2020"
"PR20F0038",0.0315315315315315,"04","2020"
"PR20F0049",0.0348456564672781,"04","2020"
"PR20F0036",0.0207602812393232,"04","2020"
"PR20F0045",0.0408065723381039,"04","2020"
"PR20F0035",0.00426174677671684,"04","2020"
"PR20M0009",0.0395891386882378,"04","2020"
"PR20F0044",0.021253899386855,"04","2020"
"PR20F0034",0.0252737767707828,"04","2020"
"PR20M0010",0.0309082433934526,"04","2020"
"PR20F0043",0.021408796183571,"04","2020"
"PR20F0025",0.0465330195059925,"04","2020"
"PR20F0022",0.0466773079385692,"04","2020"
"PR19M0013",0.0466274657891424,"04","2020"
"PR19F0031",0.0985399814228643,"04","2020"
"PR19F0029",0.00837774711648586,"04","2020"
"PR19F0012",0.00450901351802253,"04","2020"
"PR19F0025",0.00635770906041176,"04","2020"
"PR19F0027",0.0074669263858453,"04","2020"
"PR19F0009",0.010245975115637,"04","2020"
"PR19F0028",0.0109839569299029,"04","2020"
"PR19F0008",0.010645375914837,"04","2020"
"PR19F0021",0.0102264426588751,"04","2020"
"PR19M0008",0.0111462814165517,"04","2020"
"PR19F0026",0.0144558973387802,"04","2020"
"PR19F0022",0.0144288432576721,"04","2020"
"PR19M0005",0.0155290425560696,"04","2020"
"PR19F0020",0.00749851648055241,"04","2020"
"PR19M0004",0.00744457031882182,"04","2020"
"PR19F0018",0.0144558973387802,"04","2020"
"PR19F0016",0.0107712502922084,"04","2020"
"PR19M0007",0.0128931326536117,"04","2020"
"PR19F0032",0.0110706730252071,"04","2020"
"PR19F0003",0.0296703889518261,"04","2020"
"PR19F0006",0.0316074437950446,"04","2020"
"PR19F0007",0.00910820730640551,"04","2020"
"PR19F0002",0.0448202693711676,"04","2020"
"PR19M0001",0.0377043710377044,"04","2020"
"PR18M0011",0.0395317150130876,"04","2020"
"PR18F0022",0.0453787120453787,"04","2020"
"PR18M0010",0.0476602728854981,"04","2020"
"PR18F0027",0.0402129871992542,"04","2020"
"PR18F0030",0.0476963449936423,"04","2020"
"PR18F0021",0.0390570210929492,"04","2020"
"PR18M0012",0.0472928017838197,"04","2020"
"PR18M0013",0.0296963630296964,"04","2020"
"PR18F0023",0.0538023052993113,"04","2020"
"PR18F0020",0.0440830051608495,"04","2020"
"PR18F0002",0.0586035136933341,"04","2020"
"PR18F0014",0.0314007701395089,"04","2020"
"PR18M0001",0.0348582115049181,"04","2020"
"PR18F0005",0.0352785217650083,"04","2020"
"PR18M0006",0.0434939443948453,"04","2020"
"PR18F0010",0.0206712323855283,"04","2020"
"PR18M0008",0.0326374278470087,"04","2020"
"PR17M0022",0.0183943490264979,"04","2020"
"PR17M0023",0.0172827996701208,"04","2020"
"PR17F0032",0.0175145205085325,"04","2020"
"PR17M0032",0.0311572834095357,"04","2020"
"PR17M0030",0.0230049869689509,"04","2020"
"PR17F0035",0.0324648973297622,"04","2020"
"PR17M0024",0.0216414018809228,"04","2020"
"PR17M0028",0.0447835222609997,"04","2020"
"PR17F0034",0.0248356464572681,"04","2020"
"PR17U0007",0.0223427019834205,"04","2020"
"PR17M0017",0.0320979662297028,"04","2020"
"PR17F0026",0.0235821406992578,"04","2020"
"PR17F0017",0.0311031752473194,"04","2020"
"PR17F0008",0.0346021697373049,"04","2020"
"PR17U0001",0.0247364481598716,"04","2020"
"PR17F0018",0.0312040589479723,"04","2020"
"PR17M0011",0.0197892503281725,"04","2020"
"PR17F0020",0.0223737250764278,"04","2020"
"PR17U0004",0.0325565086044128,"04","2020"
"PR17F0037",0.038850227472982,"04","2020"
"PR17M0003",0.0246983510456564,"04","2020"
"PR17F0024",0.0538286033781529,"04","2020"
"PR17M0006",0.0288611965258672,"04","2020"
"PR17F0011",0.0454688923157392,"04","2020"
"PR17M0014",0.0313917521124728,"04","2020"
"PR17F0015",0.0493917340764188,"04","2020"
"PR17M0005",0.0425019614208803,"04","2020"
"PR17M0012",0.0484628772917061,"04","2020"
"PR17F0004",0.0227113340885796,"04","2020"
"PR17F0012",0.0208677145614083,"04","2020"
"PR17F0002",0.0238801675927424,"04","2020"
"PR17F0003",0.0231249213285141,"04","2020"
"PR20F0016",0.0121378863893834,"04","2020"
"PR19F0023",0.0110229990469511,"04","2020"
"PR17F0009",0.0218596975353732,"04","2020"
"PR20F0068",0.016735989099645,"04","2020"
"PR20F0009",0.0112589192871742,"04","2020"
"PR19F0033",0.0130941752563374,"04","2020"
"PR18F0018",0.0333477189764615,"04","2020"
"PR19M0003",0.0439448457466475,"04","2020"
"PR19F0011",0.0172537807268346,"04","2020"
"PR18F0025",0.0304958944386676,"04","2020"
"PR18M0015",0.0267113960807655,"04","2020"
"PR18F0019",0.0357213500926076,"04","2020"
"PR19M0011",0.0161209113304922,"04","2020"
"PR18F0006",0.0281688874503246,"04","2020"
"PR18U0002",0.0338987636284934,"04","2020"
"PR18F0034",0.0315315315315315,"04","2020"
"PR19M0012",0.0124166082249915,"04","2020"
"PR18M0003",0.038633227822417,"04","2020"
"PR18F0007",0.0512765017269522,"04","2020"
"PR18F0029",0.0484256711801622,"04","2020"
"PR20F0053",0.0173616730502958,"07","2020"
"PR20F0069",0.00308392224559889,"07","2020"
"PR20F0063",0.00789979168357547,"07","2020"
"PR20F0070",0.0210929492366618,"07","2020"
"PR20F0064",0,"07","2020"
"PR20F0073",0.0173867561254949,"07","2020"
"PR20F0059",0.0175954397511284,"07","2020"
"PR20M0015",0,"07","2020"
"PR20F0061",0,"07","2020"
"PR20F0055",0,"07","2020"
"PR20F0060",0,"07","2020"
"PR20M0013",0.0198486775063352,"07","2020"
"PR20F0071",0.0184328472616761,"07","2020"
"PR20M0016",0,"07","2020"
"PR20F0074",0.00541983424866308,"07","2020"
"PR20F0052",0.00347952743162324,"07","2020"
"PR20F0072",0.0298135973811649,"07","2020"
"PR20M0011",0.0177474772069367,"07","2020"
"PR20F0066",0.0319147976805634,"07","2020"
"PR20F0068",0.0114995234755714,"07","2020"
"PR20F0056",0.0031022013003995,"07","2020"
"PR20F0054",0.0182068295840751,"07","2020"
"PR20F0058",0,"07","2020"
"PR20F0051",0.0465240014789564,"07","2020"
"PR20F0050",0.0472677399691635,"07","2020"
"PR20F0013",0.0434131736526946,"07","2020"
"PR20F0014",0.0210661111562012,"07","2020"
"PR20F0001",0.0427725022319617,"07","2020"
"PR20M0008",0.036764309219399,"07","2020"
"PR20F0011",0.0248897546194843,"07","2020"
"PR20F0002",0.0453516579642706,"07","2020"
"PR20F0005",0.0507368496539854,"07","2020"
"PR20F0008",0.0375871366862358,"07","2020"
"PR20M0004",0.0431332233134035,"07","2020"
"PR20M0002",0.0319091546636457,"07","2020"
"PR20F0006",0.0340701061421782,"07","2020"
"PR20M0005",0.0375375375375375,"07","2020"
"PR20F0004",0.0232935638341044,"07","2020"
"PR20F0009",0.0332494656818981,"07","2020"
"PR20M0007",0.0193346499652806,"07","2020"
"PR20F0016",0.0332030549679085,"07","2020"
"PR20F0017",0.0434895973818129,"07","2020"
"PR20M0001",0.0232304376448521,"07","2020"
"PR20F0018",0.0425560695830966,"07","2020"
"PR20F0015",0.0165477428376779,"07","2020"
"PR20M0006",0.0232507957058855,"07","2020"
"PR20F0021",0.00123177069284854,"07","2020"
"PR20F0024",0,"07","2020"
"PR20F0030",0.0472815157499842,"07","2020"
"PR20F0023",0,"07","2020"
"PR20F0031",0,"07","2020"
"PR20F0033",0.0541171802433064,"07","2020"
"PR20F0026",0,"07","2020"
"PR20U0003",0.0148617085554022,"07","2020"
"PR20F0041",0.046132959306612,"07","2020"
"PR20F0039",0.0269278287296305,"07","2020"
"PR20F0037",0.0180811442072703,"07","2020"
"PR20F0038",0.0372767977558397,"07","2020"
"PR20F0049",0.0304885724047401,"07","2020"
"PR20F0036",0.0198431964899031,"07","2020"
"PR20F0045",0.0435075794357231,"07","2020"
"PR20F0035",0,"07","2020"
"PR20M0009",0.0387693082303861,"07","2020"
"PR20F0044",0.0349840858822895,"07","2020"
"PR20F0034",0.0224639053467882,"07","2020"
"PR20M0010",0.0259121396845948,"07","2020"
"PR20F0043",0.0351252153053955,"07","2020"
"PR20F0025",0.0541709374044703,"07","2020"
"PR20F0022",0.014618221825429,"07","2020"
"PR19M0013",0.0453426399372345,"07","2020"
"PR19F0031",0.0779067355643932,"07","2020"
"PR19F0029",0.0127334541748956,"07","2020"
"PR19F0027",0.0106903310496125,"07","2020"
"PR19F0009",0.0128186740291871,"07","2020"
"PR19F0028",0.0109899960557926,"07","2020"
"PR19F0008",0.0112140987486106,"07","2020"
"PR19F0023",0.0109929749569389,"07","2020"
"PR19M0008",0.0103797491184879,"07","2020"
"PR19F0026",0.0159410907913902,"07","2020"
"PR19F0022",0.0146633119606093,"07","2020"
"PR19M0005",0.0155185125245005,"07","2020"
"PR19F0020",0.0121468774163385,"07","2020"
"PR19M0004",0.0120299940659222,"07","2020"
"PR19F0018",0.015005996987979,"07","2020"
"PR19F0016",0.0112364616869121,"07","2020"
"PR19M0007",0.0129679228778328,"07","2020"
"PR19F0032",0.0162108216000432,"07","2020"
"PR19F0003",0.0323566810053297,"07","2020"
"PR19F0007",0.00931562192823454,"07","2020"
"PR19F0002",0.0472478466490443,"07","2020"
"PR18M0010",0.0534227921615309,"07","2020"
"PR18F0030",0.040824608392176,"07","2020"
"PR18M0012",0.0559748938127317,"07","2020"
"PR18F0002",0.0392193995797599,"07","2020"
"PR18F0014",0.0588552624480768,"07","2020"
"PR18F0005",0.0490605615117071,"07","2020"
"PR18M0006",0.0420510330689971,"07","2020"
"PR17M0022",0.020011001992984,"07","2020"
"PR17M0023",0.0162557767348186,"07","2020"
"PR17F0032",0.0286502718935151,"07","2020"
"PR17M0032",0.0321901107963713,"07","2020"
"PR17M0030",0.0304690021155294,"07","2020"
"PR17F0035",0.0417813022603442,"07","2020"
"PR17M0024",0.0235666391767363,"07","2020"
"PR17M0028",0.0434985884087681,"07","2020"
"PR17F0034",0.0388496604712821,"07","2020"
"PR17U0007",0.0306883460036613,"07","2020"
"PR17M0017",0.0321853384916448,"07","2020"
"PR17F0017",0.027116937296578,"07","2020"
"PR17F0008",0.0398482314649979,"07","2020"
"PR17U0001",0.0299760838682994,"07","2020"
"PR17F0018",0.0354082254652372,"07","2020"
"PR17M0011",0.0187373001744259,"07","2020"
"PR17F0020",0.0313376439502566,"07","2020"
"PR17U0004",0.0327354381408435,"07","2020"
"PR17F0037",0.0431061692322954,"07","2020"
"PR17M0003",0.0186582979375772,"07","2020"
"PR17F0024",0.0595475715236194,"07","2020"
"PR17M0006",0.031418806193581,"07","2020"
"PR17F0011",0.0523676829983136,"07","2020"
"PR17F0009",0.0198252144359929,"07","2020"
"PR17M0014",0.0332494656818981,"07","2020"
"PR17M0005",0.0428422434410458,"07","2020"
"PR17M0012",0.0439989539088638,"07","2020"
"PR17F0004",0.0287224161098035,"07","2020"
"PR17F0012",0.0191903615327039,"07","2020"
"PR17F0002",0.0257464671879086,"07","2020"
"PR17F0003",0.0257735212690168,"07","2020"
"PR20F0020",0.0304538773007241,"07","2020"
"PR17F0026",0.0257323191454928,"07","2020"
"PR19F0021",0.0116963810657504,"07","2020"
"PR19F0033",0.0418082753412095,"07","2020"
"PR19M0001",0.0324576073079067,"07","2020"
"PR18F0022",0.0480570390750031,"07","2020"
"PR20F0053",0.0214525903148658,"11","2020"
"PR20F0069",0.0214525903148658,"11","2020"
"PR20F0070",0.0347194040887735,"11","2020"
"PR20F0064",0,"11","2020"
"PR20F0073",0.0213907601294989,"11","2020"
"PR20F0059",0.0215964467461473,"11","2020"
"PR20M0015",0.0213456699943186,"11","2020"
"PR20F0060",0.0220580941301662,"11","2020"
"PR20M0013",0.0198847496144793,"11","2020"
"PR20F0071",0.0177399691634695,"11","2020"
"PR20F0074",0.0177835493150808,"11","2020"
"PR20F0052",0,"11","2020"
"PR20F0072",0.0195195195195195,"11","2020"
"PR20M0011",0.0214421456488221,"11","2020"
"PR20F0066",0.017838197478916,"11","2020"
"PR20F0068",0.0213716710722699,"11","2020"
"PR20F0056",0.021426832237643,"11","2020"
"PR20F0054",0.01773929618241,"11","2020"
"PR20F0051",0.0323837350864378,"11","2020"
"PR20F0013",0.0421322223124025,"11","2020"
"PR20F0014",0.0138012263760767,"11","2020"
"PR20F0001",0.0316034597471723,"11","2020"
"PR20M0008",0.0315135494776213,"11","2020"
"PR20F0011",0.0212735257780303,"11","2020"
"PR20F0002",0.0453516579642706,"11","2020"
"PR20F0005",0.0371452533614696,"11","2020"
"PR20F0008",0.0402887917857978,"11","2020"
"PR20M0002",0.0393276159041925,"11","2020"
"PR20F0006",0.0207243171315028,"11","2020"
"PR20F0009",0.0476873269666062,"11","2020"
"PR20M0007",0.0213716710722699,"11","2020"
"PR20F0016",0.0421940550037649,"11","2020"
"PR20F0017",0.0439661218104332,"11","2020"
"PR20M0001",0.0210566890171752,"11","2020"
"PR20F0018",0.0421322223124025,"11","2020"
"PR20F0015",0.0867444020597174,"11","2020"
"PR20U0003",0.0263077448706191,"11","2020"
"PR19M0013",0.0477775072369667,"11","2020"
"PR19F0031",0.0295881467052638,"11","2020"
"PR19F0029",0.0167862473251695,"11","2020"
"PR19F0027",0.0105644566722411,"11","2020"
"PR19F0009",0.0106004207800615,"11","2020"
"PR19F0028",0.0106412719025332,"11","2020"
"PR19F0008",0.00939562316807826,"11","2020"
"PR19F0023",0.0109208307406506,"11","2020"
"PR19M0008",0.0106004207800615,"11","2020"
"PR19F0026",0.0151858445271619,"11","2020"
"PR19F0022",0.0155994317670964,"11","2020"
"PR19F0020",0.0102805508210914,"11","2020"
"PR19M0004",0.0107300369321238,"11","2020"
"PR19F0018",0.0157792523061984,"11","2020"
"PR19F0016",0.0083436730143317,"11","2020"
"PR19M0007",0.0109839569299029,"11","2020"
"PR19F0032",0.0157995833671509,"11","2020"
"PR19F0003",0.029227425623822,"11","2020"
"PR19F0002",0.0484087691294899,"11","2020"
"PR18M0010",0.0414845983708259,"11","2020"
"PR18F0030",0.0430069709348989,"11","2020"
"PR18F0014",0.0373756990523458,"11","2020"
"PR18M0006",0.0416104727481973,"11","2020"
"PR17M0022",0.0234126341910773,"11","2020"
"PR17M0023",0.0157815473130788,"11","2020"
"PR17F0032",0.0243847451054658,"11","2020"
"PR17F0035",0.0362149951593818,"11","2020"
"PR17M0024",0.021219417615814,"11","2020"
"PR17M0028",0.0404056751362141,"11","2020"
"PR17F0034",0.0276294258330186,"11","2020"
"PR17U0007",0.0336354318390247,"11","2020"
"PR17M0017",0.0238082393771017,"11","2020"
"PR17F0026",0.0320530110949273,"11","2020"
"PR17F0008",0.0360989732247217,"11","2020"
"PR17U0001",0.023627230834438,"11","2020"
"PR17F0018",0.0329699068437807,"11","2020"
"PR17M0011",0.0234126341910773,"11","2020"
"PR17F0020",0.029624218813408,"11","2020"
"PR17M0003",0.0248753989027932,"11","2020"
"PR17F0024",0.0315135494776213,"11","2020"
"PR17F0011",0.0458747035323612,"11","2020"
"PR17F0009",0.01632364014486,"11","2020"
"PR17M0014",0.0320049779509239,"11","2020"
"PR17M0005",0.0469601337864811,"11","2020"
"PR17F0004",0.0286863440016593,"11","2020"
"PR17F0012",0.0162324486648811,"11","2020"
"PR17F0002",0.0158987816645474,"11","2020"
"PR17F0003",0.0233766700832569,"11","2020"
"PR20F0020",0.0324306342270414,"11","2020"
"PR20F0021",0.0444516372660085,"11","2020"
"PR20F0022",0.0324306342270414,"11","2020"
"PR20F0023",0.0391292193093995,"11","2020"
"PR20F0024",0.055641226812398,"11","2020"
"PR20F0025",0.039228417606796,"11","2020"
"PR20F0026",0.0551452353254155,"11","2020"
"PR20F0030",0.0391292193093995,"11","2020"
"PR20F0031",0.0551452353254155,"11","2020"
"PR20F0033",0.0393537249824675,"11","2020"
"PR20F0034",0.03041780519258,"11","2020"
"PR20F0035",0.0239880599162036,"11","2020"
"PR20F0036",0.0261124457671483,"11","2020"
"PR20F0037",0.0285781276772268,"11","2020"
"PR20F0038",0.0256424088759418,"11","2020"
"PR20F0039",0.0218687155624093,"11","2020"
"PR20F0041",0.0455139824509194,"11","2020"
"PR20F0043",0.0307493121864379,"11","2020"
"PR20F0044",0.0346064627501753,"11","2020"
"PR20F0045",0.0221663104545987,"11","2020"
"PR20F0049",0.0340580101059143,"11","2020"
"PR20M0009",0.0311031752473194,"11","2020"
"PR18F0022",0.0348222473970977,"11","2020"
"PR18F0005",0.0375600826051277,"11","2020"
